voteThreadId,userId,threadId,vote
971,419,1219,0
972,382,1102,0
973,771,397,1
974,514,660,1
975,611,191,1
976,483,1039,0
977,248,1072,0
978,818,450,1
979,170,727,1
980,203,678,1
981,508,1342,0
982,637,243,0
983,430,758,0
984,147,126,1
985,584,1428,0
986,297,550,1
987,748,699,0
988,360,1009,1
989,572,649,0
990,862,328,0
991,450,1252,1
992,767,1577,0
993,796,308,1
994,912,743,0
995,764,1500,1
996,550,743,0
997,324,926,1
998,97,313,0
999,12,1163,1
1000,440,1503,0
1001,770,841,1
1002,351,1004,0
1003,470,1032,0
1004,594,462,0
1005,533,1564,1
1006,46,1137,0
1007,372,1405,1
1008,861,697,1
1009,221,366,0
1010,519,903,1
1011,770,206,0
1012,621,870,0
1013,870,722,0
1014,182,1027,1
1015,275,132,0
1016,477,476,1
1017,892,1452,0
1018,113,1673,0
1019,303,300,0
1020,178,1394,0
1021,197,615,0
1022,866,583,1
1023,454,1416,0
1024,711,1243,1
1025,942,1284,1
1026,695,969,0
1027,56,50,0
1028,703,1268,0
1029,615,1682,1
1030,859,610,1
1031,804,689,0
1032,234,1474,1
1033,384,35,0
1034,157,1511,1
1035,628,79,1
1036,806,1281,0
1037,382,989,0
1038,851,505,0
1039,333,872,1
1040,658,306,0
1041,126,1621,0
1042,152,1449,0
1043,648,701,0
1044,338,654,0
1045,25,1320,1
1046,208,49,1
1047,406,955,1
1048,512,1345,0
1049,513,1050,1
1050,437,169,1
1051,347,405,1
1052,317,942,1
1053,150,77,1
1054,904,871,0
1055,170,11,0
1056,406,709,1
1057,789,94,0
1058,595,405,1
1059,393,1603,0
1060,824,1128,0
1061,891,1580,1
1062,217,1363,1
1063,198,947,1
1064,487,1647,1
1065,635,962,1
1066,911,246,0
1067,211,1538,0
1068,858,1127,0
1069,136,516,0
1070,251,1224,0
1071,218,1471,0
1072,821,1428,1
1073,281,949,0
1074,505,74,1
1075,536,1185,1
1076,183,1084,1
1077,694,252,0
1078,573,1265,0
1079,577,234,0
1080,923,755,1
1081,812,30,1
1082,740,272,0
1083,493,859,1
1084,71,356,0
1085,453,923,0
1086,841,200,0
1087,613,287,0
1088,543,1467,1
1089,681,462,0
1090,470,1278,1
1091,89,1422,1
1092,843,1583,1
1093,892,583,1
1094,691,86,1
1095,538,1433,0
1096,789,1220,1
1097,670,704,0
1098,91,1074,1
1099,70,1296,1
1100,907,476,0
1101,253,1081,0
1102,890,1215,0
1103,693,968,0
1104,846,1247,0
1105,347,1404,0
1106,270,1629,1
1107,104,937,1
1108,363,1072,0
1109,814,1140,0
1110,97,1542,0
1111,772,950,0
1112,225,823,0
1113,136,162,0
1114,515,1307,0
1115,938,1251,1
1116,224,571,0
1117,114,459,1
1118,917,454,0
1119,914,1317,1
1120,365,1438,1
1121,777,1346,1
1122,908,968,0
1123,401,1122,1
1124,535,882,0
1125,524,989,1
1126,700,598,1
1127,626,953,1
1128,225,119,0
1129,163,607,0
1130,148,398,0
1131,456,717,0
1132,717,781,0
1133,889,720,0
1134,366,1465,1
1135,289,488,0
1136,193,169,0
1137,748,336,1
1138,518,1007,1
1139,779,419,1
1140,694,1507,1
1141,377,1528,0
1142,570,1680,1
1143,24,975,1
1144,429,157,0
1145,185,810,1
1146,220,927,1
1147,808,546,0
1148,699,321,0
1149,908,877,0
1150,804,785,0
1151,661,425,1
1152,725,1018,0
1153,818,1042,0
1154,636,170,0
1155,336,1004,0
1156,696,809,0
1157,811,1445,0
1158,689,1432,1
1159,670,1485,0
1160,203,680,1
1161,250,1421,1
1162,18,1420,0
1163,313,1596,0
1164,134,1359,1
1165,14,673,1
1166,189,43,1
1167,599,1153,1
1168,402,196,0
1169,537,355,1
1170,458,652,0
1171,92,582,0
1172,126,1015,1
1173,489,296,1
1174,148,378,1
1175,422,602,1
1176,919,584,1
1177,120,746,1
1178,569,1158,0
1179,522,1566,1
1180,557,1124,1
1181,771,783,1
1182,315,1607,0
1183,853,786,0
1184,791,1265,0
1185,121,1366,0
1186,286,585,1
1187,190,59,1
1188,558,196,0
1189,346,1126,1
1190,298,1570,1
1191,161,896,0
1192,202,110,1
1193,235,746,0
1194,75,692,1
1195,589,992,0
1196,499,947,1
1197,244,1087,1
1198,597,1385,1
1199,613,656,1
1200,386,1507,0
1201,715,1670,1
1202,733,1401,0
1203,870,198,1
1204,524,195,0
1205,303,1272,0
1206,191,265,0
1207,749,249,1
1208,333,488,1
1209,330,1383,1
1210,183,1485,0
1211,605,1646,0
1212,120,677,0
1213,635,120,1
1214,344,478,0
1215,359,1337,1
1216,873,1476,0
1217,888,981,1
1218,41,625,0
1219,609,201,0
1220,136,1410,1
1221,488,1660,0
1222,17,443,1
1223,943,346,0
1224,847,397,0
1225,177,1381,1
1226,7,694,1
1227,684,693,0
1228,878,253,1
1229,123,140,0
1230,786,407,1
1231,254,921,1
1232,675,772,0
1233,204,1337,1
1234,122,923,0
1235,866,1023,0
1236,294,751,0
1237,318,338,1
1238,787,187,0
1239,250,1014,0
1240,103,597,0
1241,785,985,0
1242,289,717,1
1243,752,985,1
1244,497,1022,0
1245,428,1284,1
1246,42,510,0
1247,869,1072,0
1248,62,1613,1
1249,655,1257,1
1250,814,459,0
1251,928,1283,1
1252,473,1315,0
1253,883,96,1
1254,942,606,0
1255,374,993,0
1256,606,203,1
1257,191,356,0
1258,467,1486,0
1259,584,177,1
1260,888,279,0
1261,721,900,1
1262,801,884,0
1263,151,1251,1
1264,107,1245,1
1265,339,1676,1
1266,495,202,1
1267,769,885,1
1268,283,501,0
1269,264,6,0
1270,747,431,1
1271,524,1499,1
1272,915,1498,1
1273,328,522,1
1274,490,168,1
1275,297,1022,1
1276,286,377,0
1277,476,411,1
1278,818,1155,1
1279,765,538,1
1280,11,1494,0
1281,784,1162,0
1282,241,266,1
1283,837,913,0
1284,803,430,1
1285,398,860,0
1286,546,827,0
1287,280,505,1
1288,27,417,1
1289,679,899,0
1290,481,776,0
1291,387,355,0
1292,937,1511,0
1293,211,1101,0
1294,591,1181,0
1295,923,137,0
1296,784,1052,1
1297,385,919,0
1298,909,1231,1
1299,439,596,1
1300,476,112,1
1301,271,1633,1
1302,205,1671,0
1303,92,300,1
1304,354,331,0
1305,915,306,1
1306,887,1351,0
1307,573,1138,1
1308,52,619,0
1309,808,1011,1
1310,217,1438,1
1311,544,1151,0
1312,916,44,0
1313,90,1622,1
1314,457,424,0
1315,836,559,0
1316,682,1127,1
1317,194,1428,1
1318,677,1257,1
1319,835,901,0
1320,95,224,1
1321,676,1278,1
1322,38,393,0
1323,772,1569,1
1324,94,425,1
1325,6,751,1
1326,479,236,0
1327,112,238,1
1328,58,666,1
1329,600,70,0
1330,920,966,1
1331,788,1405,1
1332,228,1290,1
1333,880,1243,1
1334,608,980,1
1335,538,998,0
1336,449,819,1
1337,788,863,1
1338,417,1553,0
1339,659,210,0
1340,673,552,1
1341,444,458,1
1342,637,958,0
1343,933,88,0
1344,820,969,0
1345,275,1161,0
1346,317,1261,1
1347,833,372,1
1348,213,334,1
1349,421,1547,1
1350,26,1682,0
1351,77,1462,1
1352,816,1160,0
1353,453,1661,1
1354,328,684,1
1355,168,360,1
1356,343,1455,1
1357,31,1376,1
1358,223,800,0
1359,919,1657,0
1360,430,419,0
1361,115,281,1
1362,337,678,1
1363,718,690,0
1364,160,238,0
1365,675,1493,1
1366,483,51,0
1367,607,1247,0
1368,831,626,0
1369,120,1127,0
1370,166,690,0
1371,459,851,0
1372,522,19,1
1373,456,199,0
1374,373,1442,0
1375,761,377,0
1376,318,1223,1
1377,22,199,1
1378,590,1622,0
1379,138,7,1
1380,529,1006,0
1381,929,739,1
1382,253,1593,1
1383,287,773,1
1384,745,1249,1
1385,800,744,1
1386,680,324,1
1387,182,1237,0
1388,449,851,0
1389,148,1668,0
1390,193,1086,0
1391,875,256,0
1392,357,557,1
1393,474,368,0
1394,174,896,1
1395,417,438,0
1396,27,120,1
1397,295,458,1
1398,143,278,1
1399,922,1254,0
1400,862,694,0
1401,792,370,0
1402,532,497,0
1403,926,1058,1
1404,168,92,0
1405,908,401,1
1406,216,954,1
1407,34,805,0
1408,676,173,1
1409,195,180,0
1410,649,1172,1
1411,764,1228,0
1412,715,657,1
1413,559,800,1
1414,95,51,1
1415,670,1471,0
1416,754,991,1
1417,671,743,1
1418,208,1489,1
1419,175,733,1
1420,904,1075,1
1421,862,966,0
1422,660,1500,0
1423,97,302,1
1424,616,313,1
1425,437,168,1
1426,524,1356,1
1427,423,1322,1
1428,136,1024,0
1429,790,1096,1
1430,516,202,0
1431,450,348,1
1432,575,952,1
1433,14,384,1
1434,50,165,0
1435,533,73,1
1436,264,449,1
1437,385,1198,0
1438,393,1370,1
1439,160,1029,0
1440,533,1153,1
1441,286,209,1
1442,359,1396,1
1443,828,1187,1
1444,888,333,1
1445,439,1618,1
1446,545,930,1
1447,661,1200,1
1448,35,676,0
1449,493,659,1
1450,640,512,1
1451,324,795,1
1452,870,1457,0
1453,14,8,0
1454,387,1215,0
1455,345,141,0
1456,296,518,1
1457,234,1414,0
1458,554,1055,0
1459,677,1146,1
1460,642,1651,0
1461,73,229,1
1462,313,1364,1
1463,743,1095,1
1464,197,436,1
1465,478,808,0
1466,579,1576,0
1467,926,867,1
1468,838,129,1
1469,471,693,1
1470,324,903,0
1471,421,1449,0
1472,375,686,0
1473,552,350,1
1474,81,486,0
1475,679,1581,1
1476,769,1433,1
1477,222,1119,0
1478,150,949,1
1479,628,904,1
1480,91,1262,1
1481,737,580,0
1482,188,526,1
1483,915,1250,0
1484,59,58,0
1485,570,182,1
1486,634,1656,0
1487,306,1418,0
1488,808,990,0
1489,853,76,0
1490,873,747,0
1491,519,1326,0
1492,128,183,0
1493,472,372,0
1494,501,1580,0
1495,47,327,1
1496,630,468,0
1497,680,1306,1
1498,697,1578,0
1499,328,120,1
1500,110,268,0
1501,556,132,0
1502,752,766,0
1503,329,1649,1
1504,413,262,1
1505,356,136,1
1506,432,77,1
1507,538,1174,1
1508,161,543,1
1509,433,1302,0
1510,656,702,0
1511,461,652,0
1512,513,1197,1
1513,516,746,0
1514,865,565,1
1515,697,611,1
1516,861,91,1
1517,474,972,1
1518,916,1333,0
1519,550,789,0
1520,697,1399,0
1521,506,807,0
1522,225,389,0
1523,583,466,0
1524,91,950,1
1525,6,1140,0
1526,544,921,0
1527,133,1410,0
1528,852,605,1
1529,816,140,0
1530,893,520,0
1531,133,736,1
1532,863,488,0
1533,441,1349,0
1534,904,192,1
1535,91,1152,1
1536,589,1161,1
1537,292,872,0
1538,641,190,0
1539,507,1591,1
1540,365,455,0
1541,354,1267,1
1542,885,484,0
1543,283,508,1
1544,138,339,1
1545,879,1611,0
1546,692,547,1
1547,889,317,1
1548,84,203,1
1549,672,706,0
1550,885,1011,1
1551,220,1509,0
1552,122,526,0
1553,284,813,0
1554,203,72,1
1555,905,782,1
1556,688,974,0
1557,163,433,1
1558,512,1524,1
1559,646,1042,0
1560,38,325,0
1561,429,1638,0
1562,24,443,0
1563,672,1004,1
1564,537,764,0
1565,95,972,1
1566,389,541,0
1567,381,344,0
1568,810,348,1
1569,772,1520,0
1570,660,53,0
1571,320,716,1
1572,167,954,0
1573,616,15,0
1574,277,226,0
1575,202,1341,1
1576,128,150,0
1577,805,1227,0
1578,778,1337,1
1579,220,1366,0
1580,281,18,1
1581,157,916,0
1582,102,967,1
1583,811,1037,0
1584,853,247,1
1585,858,6,0
1586,66,772,1
1587,452,749,1
1588,43,994,0
1589,714,1596,0
1590,147,243,0
1591,44,92,1
1592,629,1388,0
1593,763,1002,1
